"","Protein","Label","log2FC","SE","Tvalue","DF","pvalue","adj.pvalue","issue","MissingPercentage","ImputationPercentage"
"12642","sp|P25294|SIS1_YEAST","C4-C2",-0.0100951624526881,0.0531750961813715,-0.189847563571021,8,0.854157187274255,0.999744924854078,NA,0,0
"12643","sp|P25296|CANB_YEAST","C4-C2",0.0287836881968093,0.0615773164925968,0.467439794981482,8,0.652653544128097,0.999744924854078,NA,0,0
"12644","sp|P25297|PHO84_YEAST","C4-C2",-0.167602160238172,0.0917605951242519,-1.82651561938132,8,0.105197165018243,0.885232415207494,NA,0,0
"12645","sp|P25298|RNA14_YEAST","C4-C2",-0.0138598997006187,0.0519389621002671,-0.266849762493567,8,0.79633452445335,0.999744924854078,NA,0.0333333333333333,0
"12646","sp|P25299|RNA15_YEAST","C4-C2",-0.0727356986847158,0.091891463669014,-0.791539233140351,8,0.451457772560091,0.998734338844202,NA,0,0
"12647","sp|P25302|SWI4_YEAST","C4-C2",0.0952118688282581,0.153280528092219,0.621160887252264,8,0.551777384747352,0.999744924854078,NA,0,0
"12648","sp|P25303|SCJ1_YEAST","C4-C2",-0.0879173308573915,0.126043715216739,-0.697514594093109,8,0.505243435223926,0.999744924854078,NA,0.0185185185185185,0.0185185185185185
"12649","sp|P25332|RBSK_YEAST","C4-C2",-0.0499878980441768,0.12782244876957,-0.391072918140471,8,0.705952427778465,0.999744924854078,NA,0,0
"12650","sp|P25333|HAL4_YEAST","C4-C2",0.110425129674662,0.173101178829613,0.637922459114828,8,0.541348951124828,0.999744924854078,NA,0,0
"12651","sp|P25334|CYPR_YEAST","C4-C2",-0.14668272508856,0.177400243976634,-0.826846242149929,8,0.432292723116347,0.997582059813185,NA,0,0
"12652","sp|P25336|MSH3_YEAST","C4-C2",-0.0831765271102576,0.134413987813983,-0.618808566451925,8,0.553250324447064,0.999744924854078,NA,0.0416666666666666,0.0833333333333333
"12653","sp|P25337|BUD31_YEAST","C4-C2",-0.140609049288629,0.486602833367138,-0.288960605337333,8,0.779957946715945,0.999744924854078,NA,0,0
"12654","sp|P25339|PUF4_YEAST","C4-C2",0.0092192538470724,0.0695235945056783,0.13260611613399,8,0.897779606038063,0.999744924854078,NA,0,0
"12655","sp|P25340|ERG4_YEAST","C4-C2",-0.0249203108725915,0.0663932343270205,-0.375344131449392,8,0.717160884545066,0.999744924854078,NA,0,0.0185185185185185
"12656","sp|P25342|CDC10_YEAST","C4-C2",-0.000142233491060273,0.100083683469896,-0.00142114564661338,8,0.998900889155839,0.999951063523302,NA,0,0
"12657","sp|P25343|RV161_YEAST","C4-C2",0.0662966968632143,0.142813644492529,0.464218227178444,8,0.654862393703882,0.999744924854078,NA,0,0
"12658","sp|P25349|YCP4_YEAST","C4-C2",0.00930728809097658,0.0594442967582973,0.156571590523147,8,0.879461637539089,0.999744924854078,NA,0,0
"12659","sp|P25355|CTR86_YEAST","C4-C2",-0.0732418237154882,0.11027943404493,-0.664147620540452,8,0.52527127730791,0.999744924854078,NA,0,0
"12660","sp|P25358|ELO2_YEAST","C4-C2",0.143694436025316,0.217072966312061,0.661963755628341,8,0.526598902344602,0.999744924854078,NA,0,0.0333333333333333
"12661","sp|P25359|RRP43_YEAST","C4-C2",-0.0659333548358086,0.17923594262749,-0.367857885361973,8,0.722521573943173,0.999744924854078,NA,0,0
"12662","sp|P25361|YCT3_YEAST","C4-C2",-0.157295707335204,0.123889381471123,-1.26964640122824,8,0.23989622178221,0.94425522514842,NA,0,0
"12663","sp|P25367|RNQ1_YEAST","C4-C2",-0.0258561068336694,0.0845951457342254,-0.305645277979687,8,0.767676723512251,0.999744924854078,NA,0,0
"12664","sp|P25368|RRP7_YEAST","C4-C2",0.00533442469250996,0.111251483269366,0.0479492455807898,8,0.962932126142054,0.999744924854078,NA,0,0
"12665","sp|P25369|LSB5_YEAST","C4-C2",-0.128748247628517,0.065808080089533,-1.95642005439686,8,0.086133384295064,0.885232415207494,NA,0,0
"12666","sp|P25371|ADP1_YEAST","C4-C2",0.25491776212208,0.166700528064063,1.52919588847442,8,0.164741910976067,0.913321913048634,NA,0,0
"12667","sp|P25372|TRX3_YEAST","C4-C2",-0.0844802396480683,0.134130103265502,-0.629838027343086,8,0.546364060565694,0.999744924854078,NA,0,0
"12668","sp|P25373|GLRX1_YEAST","C4-C2",0.0185929831258716,0.104577938251671,0.177790683548635,8,0.863306703435534,0.999744924854078,NA,0,0
"12669","sp|P25374|NFS1_YEAST","C4-C2",0.0997970444270185,0.0686451977247768,1.4538095560179,8,0.184075922759332,0.927674022860233,NA,0,0
"12670","sp|P25375|PRTD_YEAST","C4-C2",0.0589112230684764,0.0560876593820576,1.05034197749607,8,0.324251527249068,0.956436404725738,NA,0.0161290322580645,0.0161290322580645
"12671","sp|P25376|AGP1_YEAST","C4-C2",-0.260375162661135,0.231141337519572,-1.12647597117538,8,0.292617734780486,0.95481853000839,NA,0,0
"12672","sp|P25378|RHEB_YEAST","C4-C2",0.309107798368301,0.212110827000162,1.45729382483651,8,0.183139715383647,0.927674022860233,NA,0,0
"12673","sp|P25379|STDH_YEAST","C4-C2",0.0356999371860323,0.0757885581658909,0.471046527998198,8,0.650184927355857,0.999744924854078,NA,0.0185185185185185,0.0185185185185185
"12674","sp|P25382|NLE1_YEAST","C4-C2",-0.176600288066434,0.147163587503798,-1.2000270655394,8,0.264457166171892,0.94425522514842,NA,0,0
"12675","sp|P25385|BOS1_YEAST","C4-C2",-0.101219294774448,0.119209857411854,-0.849084941228881,8,0.420514259484843,0.997582059813185,NA,0,0
"12676","sp|P25386|USO1_YEAST","C4-C2",-0.129930101014762,0.050104537170878,-2.59318034555722,8,0.0319547351629357,0.801106478251643,NA,0.00370370370370365,0.0037037037037037
"12677","sp|P25389|KCC4_YEAST","C4-C2",-0.115149533727198,0.223746686809597,-0.514642408203291,8,0.620715685205813,0.999744924854078,NA,0,0
"12678","sp|P25441|RPC4_YEAST","C4-C2",0.0420827158185019,0.0813373218962488,0.517385067978772,8,0.618885113818426,0.999744924854078,NA,0,0
"12679","sp|P25443|RS2_YEAST","C4-C2",0.00472305641382673,0.0652699996289959,0.0723618268833042,8,0.944090391097291,0.999744924854078,NA,0,0
"12680","sp|P25451|PSB3_YEAST","C4-C2",0.173949276923194,0.0600734014551345,2.89561224618031,8,0.0200260042548914,0.757733935994454,NA,0,0
"12681","sp|P25454|RAD51_YEAST","C4-C2",0.084452262416286,0.16213387371352,0.52087981667241,8,0.616556660524613,0.999744924854078,NA,0,0
"12682","sp|P25491|MAS5_YEAST","C4-C2",0.00917702709343377,0.0579699798355483,0.158306542791071,8,0.878138379153824,0.999744924854078,NA,0.00666666666666671,0.00666666666666667
"12683","sp|P25554|SGF29_YEAST","C4-C2",0.0064825726983552,0.0800831507585481,0.0809480226109017,8,0.937471771125996,0.999744924854078,NA,0,0.0277777777777778
"12684","sp|P25555|GBP2_YEAST","C4-C2",0.0130187707023831,0.0544716135131679,0.239001011035518,8,0.817113736464058,0.999744924854078,NA,0,0
"12685","sp|P25558|BUD3_YEAST","C4-C2",-0.0316210147031934,0.0620866025304359,-0.509304961367345,8,0.624286194437034,0.999744924854078,NA,0.0092592592592593,0.0185185185185185
"12686","sp|P25559|DCC1_YEAST","C4-C2",0.192373237713883,0.145889850516237,1.31861974656333,8,0.223792759775239,0.94425522514842,NA,0,0
"12687","sp|P25560|RER1_YEAST","C4-C2",0.0470464386231531,0.187495898255267,0.250919828438601,8,0.808200621812327,0.999744924854078,NA,0,0
"12688","sp|P25566|MXR2_YEAST","C4-C2",0.0858504903755452,0.0752246505801059,1.1412547577622,8,0.286772617142621,0.948263431523795,NA,0,0
"12689","sp|P25567|SRO9_YEAST","C4-C2",-0.0238396657147485,0.0335153645559721,-0.711305576728406,8,0.497107787691365,0.999744924854078,NA,0,0
"12690","sp|P25573|MGR1_YEAST","C4-C2",-0.176767538265536,0.0819065543881012,-2.15816108473994,8,0.0629695596995972,0.821589901770175,NA,0,0
"12691","sp|P25574|EMC1_YEAST","C4-C2",0.0496897861351175,0.0297808047303052,1.66851724072294,8,0.13376681144881,0.885630409452581,NA,0,0
"12692","sp|P25579|LRE1_YEAST","C4-C2",-0.431522710063613,0.886126395106779,-0.486976476997521,8,0.639336924656209,0.999744924854078,NA,0.0555555555555556,0.0555555555555556
"12693","sp|P25580|PBN1_YEAST","C4-C2",-0.322823863781662,0.341698248451668,-0.944763004330483,8,0.372435182303851,0.978980001967542,NA,0,0
"12694","sp|P25582|SPB1_YEAST","C4-C2",0.0124501420736998,0.0493350800104387,0.25235880981779,8,0.807126508629166,0.999744924854078,NA,0,0
"12695","sp|P25586|KRR1_YEAST","C4-C2",0.0224852937387822,0.115119811816205,0.19532079999124,8,0.850011398001424,0.999744924854078,NA,0,0
"12696","sp|P25588|MRC1_YEAST","C4-C2",-0.333994989454026,0.190260042805696,-1.7554657537585,8,0.117253455408972,0.885232415207494,NA,0.0333333333333333,0.0333333333333333
"12697","sp|P25604|STP22_YEAST","C4-C2",-0.201275643605197,0.175990846825343,-1.14367108992291,8,0.285825956170182,0.948263431523795,NA,0.0833333333333334,0
"12698","sp|P25605|ILV6_YEAST","C4-C2",-0.0413887969955423,0.0388258499474928,-1.06601135716322,8,0.317530421123408,0.956436404725738,NA,0,0
"12699","sp|P25617|YCQ6_YEAST","C4-C2",-0.0736549230510495,0.129141027125258,-0.570344875603393,8,0.584102574990288,0.999744924854078,NA,0.0238095238095238,0.0238095238095238
"12700","sp|P25618|CWH43_YEAST","C4-C2",-0.419705675583634,0.158922487703116,-2.64094579470521,8,0.0296697475129517,0.792065347567705,NA,0,0
"12701","sp|P25623|SYP1_YEAST","C4-C2",0.00834720372645963,0.0580171732167876,0.14387470577495,8,0.88915762242179,0.999744924854078,NA,0,0
"12702","sp|P25626|IMG1_YEAST","C4-C2",-0.0293777554652408,0.0841789345924831,-0.348991771010893,8,0.736102999049346,0.999744924854078,NA,0,0
"12703","sp|P25627|BUD23_YEAST","C4-C2",0.152496356668396,0.206808495090836,0.737379557843673,8,0.481956080272191,0.999744924854078,NA,0,0
"12704","sp|P25628|ARE1_YEAST","C4-C2",-0.255652423450458,0.2155273464159,-1.18617162834237,8,0.269585523461426,0.94425522514842,NA,0,0
"12705","sp|P25631|YCU1_YEAST","C4-C2",-0.0491647915577124,0.101470215618459,-0.484524362721158,8,0.641000858879891,0.999744924854078,NA,0,0
"12706","sp|P25632|RSC6_YEAST","C4-C2",-0.276791867102943,0.168724697579556,-1.64049407747453,8,0.139531854685546,0.885630409452581,NA,0,0
"12707","sp|P25635|PWP2_YEAST","C4-C2",-0.0762522793791085,0.045925861016178,-1.6603342363521,8,0.135427144361632,0.885630409452581,NA,0.0196078431372549,0.0490196078431373
"12708","sp|P25638|TAH1_YEAST","C4-C2",0.162402119162341,0.157456484285223,1.03140953451087,8,0.332519401998529,0.957314489365732,NA,0,0
"12709","sp|P25639|YCV1_YEAST","C4-C2",1.22255074868752,1.01411359023537,1.20553630328903,8,0.262440459748042,0.94425522514842,NA,0,0
"12710","sp|P25641|ATG15_YEAST","C4-C2",0.754030824296275,0.453205391485393,1.66377284662241,8,0.134727147294825,0.885630409452581,NA,0,0
"12711","sp|P25642|IMG2_YEAST","C4-C2",0.0571401742665595,0.0729663491364155,0.783103100851764,8,0.4561211099782,0.998734338844202,NA,0,0
"12712","sp|P25644|PAT1_YEAST","C4-C2",-0.200691082277146,0.0722800694488389,-2.77657567027102,8,0.0240513224730663,0.78079437132591,NA,0.00980392156862742,0
"12713","sp|P25651|CSM1_YEAST","C4-C2",0.115701922603463,0.23095298327799,0.500976090290191,8,0.629878963317878,0.999744924854078,NA,0.0555555555555556,0.0555555555555556
"12714","sp|P25654|YCY0_YEAST","C4-C2",0.0379978081151648,0.0586366855830614,0.648021076521103,8,0.535123165596636,0.999744924854078,NA,0,0.0333333333333333
"12715","sp|P25655|NOT1_YEAST","C4-C2",0.0027037556193387,0.0600376742727519,0.0450343164036552,8,0.965183786820831,0.999744924854078,NA,0,0
"12716","sp|P25656|CDC50_YEAST","C4-C2",-0.390946047749396,0.210653903616463,-1.85586899192331,8,0.100566545050185,0.885232415207494,NA,0,0
"12717","sp|P25659|YCW6_YEAST","C4-C2",-0.254445426936544,0.0771781648296219,-3.29685769930208,8,0.010909853380638,0.706893646570506,NA,0,0
"12718","sp|P25694|CDC48_YEAST","C4-C2",0.024217181209791,0.0360208118588743,0.672310810335741,8,0.520326863391366,0.999744924854078,NA,0.00469483568075113,0.00704225352112676
"12719","sp|P25719|CYPC_YEAST","C4-C2",-0.093758827053905,0.162586084598273,-0.576671904521042,8,0.580020695440701,0.999744924854078,NA,0,0
"12720","sp|P25808|SPB4_YEAST","C4-C2",-0.0500590063069098,0.0666474737974455,-0.751101331448041,8,0.474104087778025,0.999744924854078,NA,0.0185185185185185,0.0185185185185185
"12721","sp|P25847|MSH2_YEAST","C4-C2",-0.0849046406205704,0.0880423993756747,-0.964360821861345,8,0.363106801429597,0.977868583565293,NA,0.00877192982456143,0.0087719298245614
"12722","sp|P26263|PDC6_YEAST","C4-C2",-0.138358346640979,0.0671517537211643,-2.06038322119608,8,0.0733163429583028,0.856134552555784,NA,0,0
"12723","sp|P26321|RL5_YEAST","C4-C2",-0.149443349642292,0.154364068350241,-0.968122641748572,8,0.361336359313329,0.974835258147457,NA,0.0104166666666666,0.0104166666666667
"12724","sp|P26364|KAD3_YEAST","C4-C2",-0.172746376915561,0.55453977122101,-0.311513052589899,8,0.763373919024158,0.999744924854078,NA,0.0833333333333334,0.0833333333333333
"12725","sp|P26570|PPZ1_YEAST","C4-C2",-0.10420692073215,0.636724688829106,-0.163660876608663,8,0.874057185459558,0.999744924854078,NA,0.0555555555555556,0.0555555555555556
"12726","sp|P26637|SYLC_YEAST","C4-C2",0.00562033791503207,0.0253050653655934,0.222103275918579,8,0.829798549288952,0.999744924854078,NA,0.00213675213675213,0.0170940170940171
"12727","sp|P26754|RFA2_YEAST","C4-C2",-0.13106518000092,0.0948326143265796,-1.3820686156512,8,0.204311487024251,0.93642062896257,NA,0,0
"12728","sp|P26755|RFA3_YEAST","C4-C2",0.068255766086357,0.0850197173188941,0.80282278321794,8,0.445271056750848,0.998734338844202,NA,0,0
"12729","sp|P26783|RS5_YEAST","C4-C2",-0.217739846339202,0.09720358604569,-2.24003923308811,8,0.0554220550093809,0.819731728368568,NA,0,0
"12730","sp|P26784|RL16A_YEAST","C4-C2",-0.140196828349551,0.14122779914012,-0.992699944367567,8,0.349928738931183,0.964246511876544,NA,0,0
"12731","sp|P26785|RL16B_YEAST","C4-C2",-0.158622731262612,0.179631318619758,-0.883046077273325,8,0.40296587103246,0.993132027028124,NA,0,0
"12732","sp|P26786|RS7A_YEAST","C4-C2",-0.000349997860613613,0.060345681648689,-0.0057998824613694,8,0.995514410552685,0.999744924854078,NA,0,0
"12733","sp|P26793|FEN1_YEAST","C4-C2",0.00734681830447076,0.149523196743324,0.0491349734655723,8,0.962016301074241,0.999744924854078,NA,0.0277777777777778,0.0277777777777778
"12734","sp|P27351|AP2B_YEAST","C4-C2",0.114990446606232,0.0851608849255747,1.35027303563985,8,0.213882856079065,0.94425522514842,NA,0,0
"12735","sp|P27466|KCC1_YEAST","C4-C2",0.186020469325021,0.0570571590282887,3.26024766204698,8,0.0115230194151872,0.706893646570506,NA,0.0166666666666667,0.0166666666666667
"12736","sp|P27472|GYS2_YEAST","C4-C2",0.00140909246243956,0.0373518405559849,0.0377248467937621,8,0.970831460578351,0.999744924854078,NA,0,0
"12737","sp|P27476|NSR1_YEAST","C4-C2",-0.14278952741749,0.105620301286069,-1.35191365370896,8,0.213379669695738,0.94425522514842,NA,0,0.0072463768115942
"12738","sp|P27514|PHO91_YEAST","C4-C2",0.0351416221605838,0.172453119848773,0.203774928464037,8,0.843617478317304,0.999744924854078,NA,0,0
"12739","sp|P27614|CBPS_YEAST","C4-C2",-0.0785580768903446,0.111130832885273,-0.706897220607039,8,0.499699280538543,0.999744924854078,NA,0,0
"12740","sp|P27616|PUR7_YEAST","C4-C2",-0.0154147320634988,0.0324236662094878,-0.475416073059257,8,0.647200353026253,0.999744924854078,NA,0,0
"12741","sp|P27637|BUD14_YEAST","C4-C2",0.00685832617341005,0.0763967377795851,0.0897725004069839,8,0.930674864058563,0.999744924854078,NA,0,0
"12742","sp|P27692|SPT5_YEAST","C4-C2",-0.136616379773871,0.117084290255676,-1.16682075345499,8,0.276884077414884,0.94425522514842,NA,0.00396825396825395,0.00396825396825397
"12743","sp|P27697|COQ8_YEAST","C4-C2",0.629443860549376,0.477298272938208,1.31876416957173,8,0.223746666232461,0.94425522514842,NA,0,0
"12744","sp|P27705|MIG1_YEAST","C4-C2",0.0835925552486843,0.220748997006314,0.378676942510835,8,0.714779685430899,0.999744924854078,NA,0,0
"12745","sp|P27801|PEP3_YEAST","C4-C2",-0.160677822968958,0.138980271580818,-1.15611965023052,8,0.280988875430318,0.946110484902751,NA,0,0
"12746","sp|P27809|KRE2_YEAST","C4-C2",0.0255588885791707,0.0720966990749719,0.354508443619486,8,0.732121143533092,0.999744924854078,NA,0,0
"12747","sp|P27810|KTR1_YEAST","C4-C2",0.0277954110089963,0.125596086305077,0.221307939018739,8,0.830396937758734,0.999744924854078,NA,0,0
"12748","sp|P27882|ERV1_YEAST","C4-C2",0.0661008490608785,0.161122994308938,0.410250872908533,8,0.692388923360878,0.999744924854078,NA,0,0
"12749","sp|P27929|NAM9_YEAST","C4-C2",-0.00159148598179237,0.0597101838026521,-0.026653510011833,8,0.979388972935795,0.999744924854078,NA,0,0
"12750","sp|P27999|RPB9_YEAST","C4-C2",-0.0832654795311072,0.214964825613249,-0.387344670429539,8,0.708602438371522,0.999744924854078,NA,0.0333333333333333,0.0333333333333333
"12751","sp|P28000|RPAC2_YEAST","C4-C2",0.105672038934529,0.119260943848853,0.88605737573613,8,0.401435505127352,0.992114963188037,NA,0,0
"12752","sp|P28007|GAR1_YEAST","C4-C2",-0.0499912846118349,0.109882649727224,-0.454951575484709,8,0.661236149797023,0.999744924854078,NA,0,0
"12753","sp|P28239|IPYR2_YEAST","C4-C2",0.00450717897451017,0.139527276937644,0.0323032103358863,8,0.97502164744138,0.999744924854078,NA,0,0
"12754","sp|P28241|IDH2_YEAST","C4-C2",0.00676287666392739,0.0489561472825957,0.138141521327019,8,0.893542394847578,0.999744924854078,NA,0,0
"12755","sp|P28263|UBC8_YEAST","C4-C2",-0.4778409645101,0.741472028486136,-0.644449077176531,8,0.537320354499652,0.999744924854078,NA,0,0
"12756","sp|P28272|PYRD_YEAST","C4-C2",0.0382497970633616,0.113394027849128,0.337317562387443,8,0.744557177338248,0.999744924854078,NA,0,0
"12757","sp|P28273|OPLA_YEAST","C4-C2",-0.0788201673594316,0.0833243403112475,-0.945944091066414,8,0.371868003321677,0.978980001967542,NA,0,0
"12758","sp|P28274|URA7_YEAST","C4-C2",0.0245880942075303,0.0378849717862605,0.649019731260495,8,0.534509849110657,0.999744924854078,NA,0.00952380952380949,0.0142857142857143
"12759","sp|P28319|CWP1_YEAST","C4-C2",0.0480790224652499,0.100189939596425,0.479878744901105,8,0.64415916348582,0.999744924854078,NA,0,0
"12760","sp|P28320|CWC16_YEAST","C4-C2",-0.0221120149747082,0.548904480001532,-0.0402839032660956,7,0.968991667683442,0.999744924854078,NA,0.333333333333333,0.25
"12761","sp|P28321|MGLL_YEAST","C4-C2",0.0656457113183369,0.055628717330306,1.18006875708734,8,0.271870145714921,0.94425522514842,NA,0,0
"12762","sp|P28495|CAPZA_YEAST","C4-C2",-0.021143163523688,0.0612503319521908,-0.345192635693654,8,0.738850112278815,0.999744924854078,NA,0,0
"12763","sp|P28496|LAC1_YEAST","C4-C2",0.025601580216365,0.0956451715964854,0.267672479321536,8,0.795723186218884,0.999744924854078,NA,0,0
"12764","sp|P28625|YIM1_YEAST","C4-C2",-0.0678365600753446,0.120231347881557,-0.564216914062815,8,0.588071236845878,0.999744924854078,NA,0.0151515151515151,0.0757575757575758
"12765","sp|P28707|SBA1_YEAST","C4-C2",-0.0489382160863817,0.0895524704993681,-0.546475332433481,8,0.599644776781343,0.999744924854078,NA,0,0
"12766","sp|P28708|PRR1_YEAST","C4-C2",-0.127901697226792,0.178219081443633,-0.717665561906988,8,0.493384141669182,0.999744924854078,NA,0,0
"12767","sp|P28737|MSP1_YEAST","C4-C2",-0.237130866474137,0.233962427827073,-1.01354251054962,8,0.340470451033456,0.963163650453269,NA,0,0
"12768","sp|P28777|AROC_YEAST","C4-C2",-0.127814186944327,0.0817916685699952,-1.56267978363771,8,0.156754330542513,0.902276343323482,NA,0,0
"12769","sp|P28778|RT06_YEAST","C4-C2",-0.432786868750799,0.414684799845831,-1.04365259809788,8,0.327154369143223,0.956436404725738,NA,0,0
"12770","sp|P28789|HEM3_YEAST","C4-C2",-0.0984483100813804,0.102845675175361,-0.957243072336464,8,0.366474405870607,0.978980001967542,NA,0,0
"12771","sp|P28791|SEC20_YEAST","C4-C2",-0.0528913825377324,0.242622147298738,-0.217998987836044,8,0.832887756774722,0.999744924854078,NA,0,0
"12772","sp|P28817|HIBCH_YEAST","C4-C2",0.0553495695199532,0.157634044674629,0.351127002001374,8,0.734560804888278,0.999744924854078,NA,0,0
"12773","sp|P28834|IDH1_YEAST","C4-C2",0.00299708472752395,0.061908348196459,0.048411640995703,8,0.962574977025841,0.999744924854078,NA,0,0
"12774","sp|P29029|CHIT_YEAST","C4-C2",-0.0408354915713147,0.228998175757236,-0.178322344430398,8,0.862902771625317,0.999744924854078,NA,0,0
"12775","sp|P29055|TF2B_YEAST","C4-C2",-0.12399402295731,0.102060321080318,-1.21490919923455,8,0.259038614114,0.94425522514842,NA,0,0
"12776","sp|P29056|TF3B_YEAST","C4-C2",-0.403677873510779,0.247164964293003,-1.63323258482637,8,0.14106255030698,0.885630409452581,NA,0,0
"12777","sp|P29295|HRR25_YEAST","C4-C2",0.0222072591629505,0.0539451284566366,0.411663848030349,8,0.691394182983725,0.999744924854078,NA,0,0
"12778","sp|P29311|BMH1_YEAST","C4-C2",-0.0460171741015688,0.186803295034573,-0.246340269817253,8,0.811621858007318,0.999744924854078,NA,0,0
"12779","sp|P29366|BEM1_YEAST","C4-C2",0.0011394004982108,0.110206125677966,0.0103388127583784,8,0.992004142710088,0.999744924854078,NA,0,0
"12780","sp|P29453|RL8B_YEAST","C4-C2",0.061938928259965,0.140919765265853,0.439533291466344,8,0.671906338826239,0.999744924854078,NA,0,0
"12781","sp|P29465|CHS3_YEAST","C4-C2",0.0302819427943343,0.144524624843266,0.209527911434985,8,0.839273467620031,0.999744924854078,NA,0,0
"12782","sp|P29468|PAP_YEAST","C4-C2",0.0553483471380443,0.070935246612271,0.780265802705614,8,0.457696778497403,0.998734338844202,NA,0,0.0138888888888889
"12783","sp|P29469|MCM2_YEAST","C4-C2",0.00376532871698623,0.0782972369294241,0.0480901863801432,8,0.962823264076312,0.999744924854078,NA,0.0119047619047619,0.0119047619047619
"12784","sp|P29478|SEC65_YEAST","C4-C2",-0.00481006173401255,0.0659311664873079,-0.072955811193459,8,0.943632366527707,0.999744924854078,NA,0,0
"12785","sp|P29496|MCM5_YEAST","C4-C2",-0.129089566389692,0.101216740613401,-1.27537762634297,8,0.237962415285623,0.94425522514842,NA,0.0119047619047619,0.0119047619047619
"12786","sp|P29509|TRXB1_YEAST","C4-C2",0.0060470273540633,0.0626076871587991,0.0965860204790113,8,0.925430971290033,0.999744924854078,NA,0,0
"12787","sp|P29547|EF1G1_YEAST","C4-C2",-0.00528507693231717,0.107531752800608,-0.0491489889699563,8,0.962005476222848,0.999744924854078,NA,0,0
"12788","sp|P29703|FNTA_YEAST","C4-C2",0.0871584238589828,0.162988223980676,0.534752890302776,8,0.607359058657659,0.999744924854078,NA,0,0
"12789","sp|P29704|FDFT_YEAST","C4-C2",0.00915725372286976,0.0791302065693724,0.115723869807438,8,0.910723502824935,0.999744924854078,NA,0,0
"12790","sp|P29952|MPI_YEAST","C4-C2",0.00551264194118536,0.0821924290541526,0.067069947982111,8,0.948171944028961,0.999744924854078,NA,0,0
"12791","sp|P30619|SEC1_YEAST","C4-C2",-0.172820449737059,0.0793018922027701,-2.17927271262541,8,0.060931496162183,0.819731728368568,NA,0,0
"12792","sp|P30624|LCF1_YEAST","C4-C2",-0.017766465181739,0.0426161357679139,-0.416895264237345,8,0.687716804541288,0.999744924854078,NA,0,0
"12793","sp|P30656|PSB5_YEAST","C4-C2",-0.0388343794861506,0.124043013912364,-0.31307187935297,8,0.762232302885649,0.999744924854078,NA,0,0
"12794","sp|P30657|PSB7_YEAST","C4-C2",-0.213720489448279,0.0988951008381944,-2.16108267888775,8,0.0626835608308296,0.821589901770175,NA,0,0
"12795","sp|P30665|MCM4_YEAST","C4-C2",-0.0184542114204345,0.0578202439204374,-0.319165229496924,8,0.757775765268403,0.999744924854078,NA,0,0
"12796","sp|P30771|NAM7_YEAST","C4-C2",-0.2159731128589,0.0743306787791413,-2.90557164829102,8,0.0197225114877604,0.757733935994454,NA,0.00724637681159424,0.0072463768115942
"12797","sp|P30822|XPO1_YEAST","C4-C2",0.00988240577143526,0.0382762945918317,0.258186062073631,8,0.802781288462956,0.999744924854078,NA,0.021505376344086,0.010752688172043
"12798","sp|P30902|ATP7_YEAST","C4-C2",0.00887502250991425,0.075840639628259,0.117021989179101,8,0.909727152383149,0.999744924854078,NA,0,0
"12799","sp|P31115|PUS3_YEAST","C4-C2",0.0767711509924436,0.119813652619063,0.640754616141541,8,0.539598568845757,0.999744924854078,NA,0,0
"12800","sp|P31116|DHOM_YEAST","C4-C2",-0.0503153741787538,0.0715398098390199,-0.703319931825011,8,0.501808518975229,0.999744924854078,NA,0,0
"12801","sp|P31334|RM09_YEAST","C4-C2",0.441985518893485,0.145369204527162,3.04043432260029,8,0.0160526876420692,0.706893646570506,NA,0,0
"12802","sp|P31373|CYS3_YEAST","C4-C2",0.00881553054252748,0.0686398053471147,0.128431753236288,8,0.9009772920016,0.999744924854078,NA,0,0
"12803","sp|P31374|PSK1_YEAST","C4-C2",0.0417371804636879,0.0961088626330324,0.434269840681092,8,0.675567256146621,0.999744924854078,NA,0,0
"12804","sp|P31377|STX8_YEAST","C4-C2",-0.495868214639464,0.160030452738671,-3.09858658869893,8,0.0146971802706979,0.706893646570506,NA,0.0416666666666666,0.0416666666666667
"12805","sp|P31378|NTH1_YEAST","C4-C2",-3.19824381622575,1.95537817109833,-1.63561395104933,8,0.140558876751201,0.885630409452581,NA,0.166666666666667,0.166666666666667
"12806","sp|P31380|FUN30_YEAST","C4-C2",-0.0921991413754195,0.0648112162350267,-1.42258002135117,8,0.192657566788032,0.935015373371117,NA,0.00980392156862742,0.00980392156862745
"12807","sp|P31382|PMT2_YEAST","C4-C2",-0.0158524692525776,0.0865387837707974,-0.183183407043987,8,0.859211561976902,0.999744924854078,NA,0,0
"12808","sp|P31383|2AAA_YEAST","C4-C2",-0.0854526099017778,0.0712219394626419,-1.19980739848569,8,0.264537841378125,0.94425522514842,NA,0,0
"12809","sp|P31384|CCR4_YEAST","C4-C2",-0.0654871947393071,0.067258073934851,-0.973670384952456,8,0.358737225884707,0.972155400853185,NA,0.00980392156862742,0.0196078431372549
"12810","sp|P31385|DEP1_YEAST","C4-C2",-0.414869358829525,0.249187424870865,-1.66488882432378,8,0.134500686296758,0.885630409452581,NA,0,0
"12811","sp|P31412|VATC_YEAST","C4-C2",0.00318952589005997,0.118325463074442,0.0269555327077262,8,0.979155483553882,0.999744924854078,NA,0.00574712643678166,0.0172413793103448
"12812","sp|P31539|HS104_YEAST","C4-C2",-0.00379766446375032,0.0238862698512499,-0.158989431476744,8,0.877617647435185,0.999744924854078,NA,0,0.00248756218905473
